0    0.00067940875537741974 0.45394157791521644  0.23999999999999999  -0.056036211550235748         0 1 0.71595579385757446 0.62592113018035889 0 0.96967345476150513 0.92854583263397217 0 0.97546827793121338 0.15664413571357727 0.97400486469268799 0 
1    0.000401059691159944 0.46760659944082344  0.20000000000000001  -0.070503652095794678         0 1 0.71595579385757446 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.92854583263397217 0.080247640609741211 0.97546827793121338 0.11809477955102921 0.98422396183013916 0 
2    -0.0023747068801085089 0.47655880558544356  0.17000000000000001  -0.076746083796024323         0 1 0.71595579385757446 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.92854583263397217 0.080247640609741211 0.97546827793121338 0.15664413571357727 0.98422396183013916 0 
3    -0.00080917278718284358 0.47993714868884957  0.23999999999999999  -0.1599210798740387         0 1 0.71595579385757446 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.99576270580291748 0.080247640609741211 0.97546827793121338 0.15664413571357727 0.98422396183013916 0 
4    0.0038394146527960991 0.49093286345253517  0.14999999999999999  -0.11345486342906952         0 1 0.71595579385757446 0.62592113018035889 0.080748632550239563 1 0.92854583263397217 0 0.97546827793121338 0.15664413571357727 0.97400486469268799 0 
5    0.0045611229764496355 0.51103958285529083  0.070000000000000007  -0.11455748975276947         0.015492364764213562 0.94399327039718628 0.76810181140899658 0.32550984621047974 0.02794221043586731 1 1 0.0029604509472846985 0.74253237247467041 0.36095517873764038 0.98422396183013916 0 
6    0.004598513302183453 0.53694972342570424  0.040000000000000001  -0.18889513611793518         0.010326959192752838 0.94399327039718628 0.74185776710510254 0.2235715240240097 0.02794221043586731 1 1 0.0029604509472846985 0.88076937198638916 0.042440935969352722 0.96453875303268433 0 
7    0.012651001036039222 0.43061389473343337  0.28000000000000003  -0.0028482070192694664         0.10425864160060883 0.94399327039718628 0.71595579385757446 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.92854583263397217 0.068077027797698975 0.97546827793121338 0.19805702567100525 0.98422396183013916 0 
8    0.012793826769287031 0.43949324659532979  0.27000000000000002  -0.022882744669914246         0.10425864160060883 0.94399327039718628 0.71595579385757446 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.92854583263397217 0.053402461111545563 0.97546827793121338 0.24919091165065765 0.98422396183013916 0 
9    0.012835993918289731 0.45172326780655714  0.25  -0.052449993789196014         0 1 0.71595579385757446 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.92854583263397217 0.080247640609741211 0.77439999580383301 0.15664413571357727 0.98422396183013916 0 
10    0.014293417086442181 0.46855193907329823  0.17999999999999999  -0.050686430186033249         0.015492364764213562 0.94399327039718628 0.99820482730865479 0.32550984621047974 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.74253237247467041 0.29826280474662781 0.98422396183013916 0 
11    0.0096487859369270845 0.4734809115868775  0.17000000000000001  -0.061941619962453842         0 1 0.71595579385757446 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.92854583263397217 0.080247640609741211 0.97546827793121338 0.15664413571357727 0.93875181674957275 0 
